frame,x_raw,y_raw,r,sig_raw,peak,mass,mean,std,A,x,y,sig_x,sig_y,phi,area,dist_err,sigx_to_sigraw,sigy_to_sigraw,particle,delta_area,D,alpha,dist_to_boundary,dist_to_53bp1,sort_flag_boundary,sort_flag_53bp1
45,422,525,3,3,110,3489,71.2040816326531,22.0148183784976,112.362353317313,422.37523095954,525.415577922068,3.03266707462363,2.71966773750762,0.118622901514645,25.9113749193867,0.55991363825807,1.01088902487454,0.90655591250254,29,0.040816519143719,60321.9708732839,0.703457785742105,-123,-3,True,True
46,422,523,3,3,108,3544,72.3265306122449,20.7761517081505,110.744922654829,422.337067585949,523.450535557216,2.81191744181166,3.16489397441801,-0.17362736065044,27.9583542781079,0.562669392995698,0.937305813937221,1.05496465813934,29,0.078999256700567,60321.9708732839,0.703457785742105,-126,-3,True,True
47,423,523,3,3,117,3745,76.4285714285714,23.1728201097047,120.11922225411,422.570364066619,523.078066465431,2.67303912597123,3.09214751204698,3.56334808270036,25.9666181973492,0.4366708237072,0.891013041990409,1.03071583734899,29,0.071239389162413,60321.9708732839,0.703457785742105,-126,0,True,True
48,423,524,3,3,117,3801,77.5714285714286,23.2554579944281,119.985910060052,422.756332440105,523.563282109627,2.61055321262748,3.37561657897285,-0.201873082775639,27.6844266776811,0.500096386227121,0.87018440420916,1.12520552632428,29,0.066154493714829,60321.9708732839,0.703457785742105,-123,-3,True,True
49,422,523,3,3,118,3646,74.4081632653061,23.110134155994,118.757492593044,422.36327736553,522.703252538938,2.84889205246053,2.78107642336819,-6.29545637317432,24.8907962451543,0.469073021984343,0.949630684153509,0.927025474456063,29,0.100909817098688,60321.9708732839,0.703457785742105,-126,-3,True,True
0,460,275,2,2,120,2107,84.28,21.9445118423719,124.397525127885,459.723366971434,274.590949966287,2.16879296452925,2.30664823888622,-25.7305853457618,15.716264839012,0.493809439534977,1.08439648226463,1.15332411944311,31,0,112059.905568811,1.08918029946782,-102,0,True,True
1,460,275,2,2,127,2172,86.88,23.7424851268775,130.546674180481,459.641564880426,274.679484311326,2.05700643894432,2.31825790391666,5.40804649610529,14.9812231491193,0.480838893632839,1.02850321947216,1.15912895195833,31,0.046769489915194,112059.905568811,1.08918029946782,-102,0,True,True
2,459,275,2.5,2.5,127,2267,90.68,20.9183555759051,128.449557688771,459.44890460325,274.856667482567,2.47483347374782,2.27511210878902,14.8127781956816,17.6888115881799,0.471231952834911,0.989933389499128,0.910044843515606,31,0.180732134626783,112059.905568811,1.08918029946782,-102,0,True,True
3,460,275,2,2,119,2083,83.32,21.3648683590609,122.258120449019,459.725251771102,275.390814234571,2.17500299626276,2.33390504076892,-5.05090373810181,15.9475111424412,0.477726234600683,1.08750149813138,1.16695252038446,31,0.098440782019652,112059.905568811,1.08918029946782,-102,0,True,True
4,460,276,2.5,2.5,117,2055,82.2,18.495404834715,117.614066190714,459.908260384401,276.137275601052,2.21824492783005,2.36670297172866,-1.25538780192829,16.4931316637967,0.16510829087101,0.88729797113202,0.946681188691464,31,0.034213521876997,112059.905568811,1.08918029946782,-102,0,True,True
5,460,276,2,2,121,2064,82.56,20.8039996154586,122.25094780282,459.87247602724,276.248509188331,2.26599639478073,2.12007134146382,0.028956291576963,15.0924436373337,0.279319137033855,1.13299819739037,1.06003567073191,31,0.084925534762909,112059.905568811,1.08918029946782,-102,0,True,True
6,460,277,2,2,132,2294,91.76,22.888040545228,134.821017815656,459.831978567546,276.717069877787,2.27553117336575,2.16944822089566,0.109819968028307,15.5089341233987,0.329060261683872,1.13776558668287,1.08472411044783,31,0.027595961003605,112059.905568811,1.08918029946782,-102,0,True,True
7,460,277,2,2,122,2133,85.32,20.0533687942949,123.512233316385,459.899140818803,276.799782148856,2.19981542199096,2.31528731462786,6.6728738174392,16.0007745977377,0.224186891562412,1.09990771099548,1.15764365731393,31,0.031713364079419,112059.905568811,1.08918029946782,-102,0,True,True
8,460,278,2,2,142,2446,97.84,25.1788482659553,144.87254054616,459.7849796818,277.63988212601,2.09674050160616,2.33910550861869,0.005639671050929,15.407932553559,0.419426537555984,1.04837025080308,1.16955275430935,31,0.037050834042905,112059.905568811,1.08918029946782,-102,0,True,True
9,460,278,2.5,2.5,124,2216,88.64,18.6180127833236,123.870358698769,459.955897006735,277.854007648514,2.26104947369787,2.50175988627619,-1.9520570120616,17.7707420338089,0.152508493886198,0.90441978947915,1.00070395451047,31,0.153350196208128,112059.905568811,1.08918029946782,-102,0,True,True
10,460,278,2,2,122,2096,83.84,21.1086333048826,124.035485635638,460.098113641941,277.827259218398,2.32796976413731,2.06413583534261,0.062758363873979,15.0961249471698,0.198659669694806,1.16398488206865,1.03206791767131,31,0.150506775775071,112059.905568811,1.08918029946782,-105,0,True,True
11,459,278,2,2,125,2159,86.36,21.1846737052993,126.476786411355,459.297556368543,277.928664620259,2.12597234132368,2.33927018944461,224.108449212059,15.6238431085697,0.305987792016803,1.06298617066184,1.1696350947223,31,0.034957193534547,112059.905568811,1.08918029946782,-105,0,True,True
12,459,278,2,2,123,2090,83.6,23.0304146727756,126.350219924574,459.396037586806,278.289845039379,2.24535102082391,2.08295347208375,2.21225409274114,14.6931085331465,0.490770737733704,1.12267551041195,1.04147673604188,31,0.059571423557927,112059.905568811,1.08918029946782,-105,0,True,True
13,460,278,2,2,121,2086,83.44,20.9457967143768,122.811579079094,459.688405180147,278.160385060023,2.28712032114786,2.15314227212132,-4.98957163315163,15.4707587123064,0.350449281976248,1.14356016057393,1.07657113606066,31,0.052926184912169,112059.905568811,1.08918029946782,-102,0,True,True
14,460,280,2.5,2.5,119,2121,84.84,19.3404860331896,120.098910948304,460.307549814912,280.279534572181,2.25226734926277,2.48474918246099,11.6562454467116,17.581356086229,0.415603736384329,0.900906939705108,0.993899672984397,31,0.136424942898483,112059.905568811,1.08918029946782,-105,0,True,True
15,460,279,2,2,129,2233,89.32,21.6642008853315,130.466019991871,460.301376963953,278.945138077579,2.24554317704107,2.22559510352025,0.31429122976397,15.7006430415431,0.306329732368714,1.12277158852054,1.11279755176013,31,0.10697201259458,112059.905568811,1.08918029946782,-105,0,True,True
16,461,280,2.5,2.5,103,1917,76.68,18.7951483101358,108.368067687866,460.386936943852,279.590727903363,2.50012223544713,2.40341214539729,2.93615584775551,18.8772777926915,0.737122757686564,1.00004889417885,0.961364858158915,31,0.202325136794919,112059.905568811,1.08918029946782,-105,0,True,True
17,461,280,2.5,2.5,115,2070,82.8,17.3919521618477,115.591528915583,461.05198482251,280.171894400726,2.29085067346541,2.47884447998463,-3.37117607153419,17.8400445379506,0.179583147238943,0.916340269386163,0.991537791993853,31,0.054946124442928,112059.905568811,1.08918029946782,-105,0,True,True
18,462,280,2,2,124,2163,86.52,21.768086732646,126.920734795039,462.255525107966,280.308270007638,2.18126954488868,2.29586916563599,-22.3530795280795,15.7328116637861,0.400404143847521,1.09063477244434,1.147934582818,31,0.118118139765954,112059.905568811,1.08918029946782,-102,0,True,True
19,462,280,2.5,2.5,120,2113,84.52,22.7721233089934,125.191039153478,462.444566702007,280.43854070605,2.35844148276387,2.15420652373354,-1.33842912563729,15.9610814760565,0.624465774398945,0.94337659310555,0.861682609493416,31,0.014509155588241,112059.905568811,1.08918029946782,-102,0,True,True
20,462,281,2,2,134,2241,89.64,23.0822529229709,134.459913469747,461.919021749495,281.226430858248,2.11924453286413,2.17456873792358,-0.066827738602527,14.4778503879735,0.240475384648131,1.05962226643207,1.08728436896179,31,0.09292798174785,112059.905568811,1.08918029946782,-105,0,True,True
21,462,282,2,2,120,2107,84.28,21.6028146314317,123.746764410816,462.378611812402,281.671385528089,2.38325395623926,2.13247396269223,3.5936830661238,15.9662870327219,0.501332599817358,1.19162697811963,1.06623698134611,31,0.102807848186137,112059.905568811,1.08918029946782,-105,0,True,True
22,464,282,2,2,126,2200,88,22.3212902852859,129.502414545188,463.600678845342,281.82786315117,2.33180005538685,2.14025421498861,-3.25119083551666,15.6785733452552,0.434843051321309,1.16590002769343,1.07012710749431,31,0.018020074853791,112059.905568811,1.08918029946782,-102,0,True,True
23,464,282,2,2,129,2205,88.2,22.8630706599092,130.646709468856,463.620163116229,281.971388580607,2.07456728585576,2.35613151228309,-0.071153405398259,15.3559583560471,0.380912944900105,1.03728364292788,1.17806575614155,31,0.020576807730133,112059.905568811,1.08918029946782,-102,0,True,True
24,464,282,2,2,114,2004,80.16,21.0801897524666,118.200712609779,463.492296371991,281.704655250154,2.31795488414138,2.19746089060322,2.37428881516632,16.0020641053617,0.587359766374404,1.15897744207069,1.09873044530161,31,0.042075247557586,112059.905568811,1.08918029946782,-102,0,True,True
25,463,282,2.5,2.5,120,2131,85.24,19.7692286141872,121.957373526029,462.629897839314,281.849876323076,2.36219845244067,2.27601577148222,0.163597375492534,16.8904616742615,0.39939044520021,0.944879380976266,0.910406308592887,31,0.05551768590916,112059.905568811,1.08918029946782,-105,0,True,True
26,463,282,2,2,120,2102,84.08,20.596931810345,122.220165166471,463.351971871525,282.275461856334,2.16643640958958,2.38786661901297,3.69165867460638,16.2519651736054,0.446949026891999,1.08321820479479,1.19393330950649,31,0.037802193508363,112059.905568811,1.08918029946782,-105,0,True,True
27,463,282,2,2,127,2160,86.4,21.1395364187581,127.359600540791,462.945454816568,281.969948525177,2.06572573150336,2.331487841707,-1.91110696726989,15.1305838629232,0.062275743067754,1.03286286575168,1.1657439208535,31,0.068999736259798,112059.905568811,1.08918029946782,-102,0,True,True
28,463,282,2,2,130,2237,89.48,22.5195381835419,132.379689466341,462.959829905001,282.28797365263,2.10841087685472,2.28767712319754,-55.8052004831895,15.1530428008649,0.290761863285282,1.05420543842736,1.14383856159877,31,0.001484340468622,112059.905568811,1.08918029946782,-105,0,True,True
29,463,282,2,2,125,2192,87.68,20.2202274962474,125.953858309577,462.829742874069,282.23701106699,2.21729400337116,2.36458915388009,3.45513282316607,16.471336829003,0.291824835828072,1.10864700168558,1.18229457694005,31,0.086998634232253,112059.905568811,1.08918029946782,-105,0,True,True
30,462,282,2,2,118,1974,78.96,20.3616895173264,118.256682189404,462.224006993708,281.942203884649,2.2337784368694,2.07545888950114,5.34583905814861,14.5647858115838,0.231342871469598,1.1168892184347,1.03772944475057,31,0.115749622341646,112059.905568811,1.08918029946782,-105,0,True,True
31,462,281,2,2,123,2104,84.16,22.2884364637809,125.845216898851,462.222048995512,281.344115457374,2.2972521537926,2.07517465945927,-2.07581260071936,14.9765987889741,0.409537793629934,1.1486260768963,1.03758732972964,31,0.028274564605182,112059.905568811,1.08918029946782,-105,0,True,True
32,464,284,2,2,124,2106,84.24,23.5512717278707,127.837879658117,463.669730243074,283.542774399207,2.0718820594287,2.25913382999185,6.75761475146337,14.7047234640584,0.564033121687361,1.03594102971435,1.12956691499592,31,0.018153342340706,112059.905568811,1.08918029946782,-105,0,True,True
33,463,284,2.5,2.5,130,2322,92.88,22.8741251198816,134.008018124289,463.530375633079,284.204617422189,2.25444791473957,2.399022403083,-1.64726343299525,16.9912129305376,0.568477441616319,0.901779165895827,0.959608961233202,31,0.155493537302341,112059.905568811,1.08918029946782,-105,0,True,True
34,464,284,2.5,2.5,125,2211,88.44,22.2406474725895,128.266278584966,463.836641662007,284.491812184302,2.42048706168863,2.19092856628985,0.116755012628151,16.660224762,0.518232738467661,0.968194824675451,0.876371426515939,31,0.019479961194693,112059.905568811,1.08918029946782,-105,0,True,True
35,464,283,2.5,2.5,131,2296,91.84,23.126919379805,134.19352507285,463.733691554965,283.415003836206,2.3309688200898,2.20398552686824,3.44034471689225,16.1396857780683,0.49310077262422,0.93238752803592,0.881594210747297,31,0.031244415448642,112059.905568811,1.08918029946782,-105,0,True,True
36,464,285,2.5,2.5,116,2047,81.88,18.3658814109206,116.428101384756,463.697216417958,284.947621925782,2.25724207785952,2.39961715313072,-1.81666177996436,17.0164894145721,0.307280588734093,0.902896831143807,0.95984686125229,31,0.054325942187504,112059.905568811,1.08918029946782,-105,0,True,True
37,463,285,2,2,118,2070,82.8,22.5246531604817,122.72202771978,463.432839967673,285.435981680904,2.32492557961188,2.18384514006687,3.54466071823148,15.9507374682072,0.61435369592715,1.16246278980594,1.09192257003343,31,0.062630541494196,112059.905568811,1.08918029946782,-105,0,True,True
38,464,284,2,2,130,2242,89.68,25.4066448001305,135.313933962964,463.798861318856,284.551732120939,2.33299868330575,2.05979741427328,3.7965951382554,15.0969381221213,0.587252162472437,1.16649934165288,1.02989870713664,31,0.053527264666457,112059.905568811,1.08918029946782,-105,0,True,True
39,463,284,2,2,130,2168,86.72,25.2531502985271,134.226370484359,463.391987252787,284.117446691151,1.96312759799327,2.22331585164534,-3.69710766386965,13.7119608811042,0.409203777609224,0.981563798996635,1.11165792582267,31,0.091738949303084,112059.905568811,1.08918029946782,-105,0,True,True
40,464,284,2,2,131,2245,89.8,22.6892044814268,133.453522456489,463.941558427512,284.25189057931,2.12791253672372,2.22867509124304,-28.4529177941955,14.8987696354542,0.258581285749751,1.06395626836186,1.11433754562152,31,0.086552810691391,112059.905568811,1.08918029946782,-105,0,True,True
41,464,285,2,2,118,2053,82.12,20.9825069998797,120.429688430998,463.791193886515,284.590269652106,2.36248477715189,2.1462006144823,-3.40231634400672,15.9290254576035,0.45986840619271,1.18124238857595,1.07310030724115,31,0.069150396130539,112059.905568811,1.08918029946782,-105,0,True,True
42,464,285,2.5,2.5,123,2196,87.84,22.8204820282132,127.786984858295,463.538544159897,284.608323038912,2.43493767978633,2.20297645220461,-5.42384570612708,16.8518497350655,0.605270463687702,0.973975071914534,0.881190580881845,31,0.057933505092207,112059.905568811,1.08918029946782,-105,0,True,True
43,464,285,2.5,2.5,128,2274,90.96,21.6101457653575,130.168727438195,464.297921066529,284.605560633767,2.4337796351858,2.24426679163426,0.917823041598804,17.1595387089217,0.494306964866645,0.97351185407432,0.897706716653703,31,0.018258468873955,112059.905568811,1.08918029946782,-105,0,True,True
44,464,285,2,2,119,2079,83.16,20.2754630033447,120.526576233108,464.275776838466,284.689759408044,2.22980349218408,2.33015099015302,368.361251964491,16.3230205553822,0.415092868562466,1.11490174609204,1.16507549507651,31,0.048749454617015,112059.905568811,1.08918029946782,-105,0,True,True
45,464,284,2,2,113,1955,78.2,22.0798550719881,116.955006774918,463.452733687073,283.713719069445,2.09805452575638,2.37739587600838,-29.101841396342,15.6699694030048,0.617622205287625,1.04902726287819,1.18869793800419,31,0.040007984439017,112059.905568811,1.08918029946782,-105,0,True,True
46,464,284,2,2,126,2176,87.04,22.4543626050708,128.760347767259,463.54636785891,284.018608238047,2.16736562120758,2.27285091499646,0.734401212117208,15.4757962259746,0.454013640712784,1.08368281060379,1.13642545749823,31,0.012391420304427,112059.905568811,1.08918029946782,-105,0,True,True
47,463,283,2,2,128,2223,88.92,21.3895675505607,129.373063923079,462.653729472512,282.970287692524,2.28718969114135,2.21943859617961,6.48267585961348,15.9475947736421,0.347542946155306,1.14359484557067,1.1097192980898,31,0.030486221243699,112059.905568811,1.08918029946782,-105,0,True,True
48,463,283,2,2,133,2253,90.12,24.4758166360185,136.118425242023,463.161066294608,283.416984545042,2.22608474145146,2.08995949399165,-1.77878608493888,14.616030295522,0.447010583837205,1.11304237072573,1.04497974699582,31,0.083496257399323,112059.905568811,1.08918029946782,-105,0,True,True
49,462,283,2,2,129,2187,87.48,23.6679023151609,132.475322344503,461.763765994578,282.692409014481,2.21618243324524,2.0644157378086,39.8494918227913,14.3731693284725,0.387838522700098,1.10809121662262,1.0322078689043,31,0.016616068942047,112059.905568811,1.08918029946782,-105,0,True,True
0,460,325,2,2,104,1719,68.76,18.4527071184691,103.919197234792,459.948780074658,324.621399617164,2.08343103939959,2.20499319502413,-3.84954689574643,14.4323235424916,0.382049382456588,1.04171551969979,1.10249659751207,32,0,106502.596598917,0.955782389651037,-132,0,True,True
1,460,324,2,2,120,2052,82.08,22.2978384602634,123.512389826489,460.432216186599,324.172296121344,2.12736995744305,2.21511230191354,3.70138548439792,14.8043261236708,0.465292150576635,1.06368497872152,1.10755615095677,32,0.025775654217005,106502.596598917,0.955782389651037,-129,0,True,True
2,461,325,2,2,110,1858,74.32,19.9092340385059,112.006731459841,460.63908595477,325.028255300225,2.22127228996312,2.08271618158745,-2.04692825059065,14.5338864509751,0.362018383560019,1.11063614498156,1.04135809079373,32,0.018267611131813,106502.596598917,0.955782389651037,-129,0,True,True
3,461,325,2,2,97,1664,66.56,16.8690960042321,98.4006963100007,460.700323783422,325.19379899994,2.09688665656458,2.32324158150881,5.28615326492226,15.3045019450919,0.356880774433762,1.04844332828229,1.16162079075441,32,0.053021983948771,106502.596598917,0.955782389651037,-129,0,True,True
4,460,324,2,2,105,1837,73.48,17.9223212782273,106.774949051012,460.307701272049,323.970566123984,2.0971127829432,2.44087963861178,-6.84864220479211,16.0811841351449,0.309105848986973,1.0485563914716,1.22043981930589,32,0.05074860932028,106502.596598917,0.955782389651037,-129,0,True,True
5,460,324,2,2,98,1675,67,18.2449993148808,100.787728034731,460.023244306483,324.425997460708,2.2992003915032,2.04922173031027,-0.274152990172295,14.8018381115747,0.426631145503395,1.1496001957516,1.02461086515513,32,0.079555461390073,106502.596598917,0.955782389651037,-129,0,True,True
6,461,324,2.5,2.5,99,1762,70.48,15.7813053959424,100.270251099564,460.839178844525,324.157040627098,2.38821212307961,2.24743922623927,-0.035781852503909,16.8620637905359,0.224778118614163,0.955284849231844,0.898975690495708,32,0.139187151178888,106502.596598917,0.955782389651037,-129,0,True,True
7,461,325,2,2,108,1878,75.12,19.9926386452614,111.549352235093,461.285426631229,324.528363603297,2.10854904182288,2.36076931345654,-0.096824819430656,15.6382132315535,0.551279650005135,1.05427452091144,1.18038465672827,32,0.07258011677487,106502.596598917,0.955782389651037,-129,0,True,True
8,461,325,2,2,107,1891,75.64,18.8507400385237,109.691751707194,460.690274244538,324.59178343346,2.1004253081716,2.53525359782141,0.206846857877842,16.7293290300839,0.512416635946292,1.0502126540858,1.26762679891071,32,0.069772408290794,106502.596598917,0.955782389651037,-129,0,True,True
9,459,325,2,2,114,1866,74.64,20.0417164933546,113.505257512919,459.190456266589,324.832189190044,2.19537355063333,2.03262835950455,-3.49423274372111,14.0189756347905,0.253838644459542,1.09768677531667,1.01631417975227,32,0.162012080127027,106502.596598917,0.955782389651037,-132,0,True,True
10,458,326,2,2,108,1836,73.44,18.2320157963951,108.515105487021,458.158597429584,325.873015366486,2.09667086925923,2.28855015529618,3.73319993860433,15.074418520189,0.203170474772556,1.04833543462961,1.14427507764809,32,0.075286733702508,106502.596598917,0.955782389651037,-132,0,True,True
11,458,327,2,2,114,1853,74.12,20.9519831996878,114.241570523494,458.190167031448,326.774668175725,1.98452894623897,2.18691265679108,-59.0037149537396,13.6344853197314,0.294852388291122,0.992264473119483,1.09345632839554,32,0.095521641417155,106502.596598917,0.955782389651037,-132,0,True,True
12,459,325,2.5,2.5,99,1775,71,18.0466063291689,102.348019192602,458.652373019233,325.51454637659,2.58456356444971,2.14846368674326,3.41554313800656,17.4447643799971,0.620968993927615,1.03382542577988,0.859385474697305,32,0.27945895799614,106502.596598917,0.955782389651037,-132,0,True,True
13,458,325,2.5,2.5,107,1890,75.6,19.8333053221091,111.184169536992,458.487100802535,325.363066298517,2.32506056508442,2.21797431247363,1.93896897740417,16.2009564645601,0.607523109806644,0.930024226033768,0.887189724989453,32,0.071299783037669,106502.596598917,0.955782389651037,-132,0,True,True
14,459,326,2.5,2.5,92,1714,68.56,14.5686787321294,94.8107147672059,458.80591209986,325.608698349892,2.49319304603536,2.41934517392045,0.061690697193997,18.9497556481639,0.436791820388161,0.997277218414144,0.967738069568182,32,0.169668944522926,106502.596598917,0.955782389651037,-132,0,True,True
15,458,326,2,2,99,1741,69.64,17.6156294238951,101.938948067348,458.490113907469,325.967517635795,2.35482956625315,2.17205878141805,0.080745533871956,16.0687068172608,0.491189114576622,1.17741478312657,1.08602939070902,32,0.152036199537073,106502.596598917,0.955782389651037,-132,0,True,True
16,459,326,2.5,2.5,101,1819,72.76,16.9594339528181,103.522877308069,458.525081909716,326.086130851102,2.24840928860748,2.47202636314778,8.06471531145092,17.4613710658512,0.482665221442973,0.899363715442993,0.988810545259111,32,0.086669342121197,106502.596598917,0.955782389651037,-132,0,True,True
17,459,326,2,2,98,1701,68.04,16.0336645842427,98.264291682337,459.129003295897,325.733030341234,2.42302645770285,2.13671112879694,-30.4053489722021,16.264991513816,0.29650404559471,1.21151322885143,1.06835556439847,32,0.068515785359772,106502.596598917,0.955782389651037,-132,0,True,True
18,460,326,2,2,99,1724,68.96,18.1118303878984,102.644131519742,460.277928088835,326.307899358604,2.11683928797664,2.27938403882599,27.5876995801483,15.1584663097386,0.41478432659877,1.05841964398832,1.13969201941299,32,0.068031096305064,106502.596598917,0.955782389651037,-129,0,True,True
19,460,326,2,2,97,1655,66.2,18.1769084280028,99.7288048055644,460.240824202087,326.288902671305,2.37350538563712,1.97953469390931,-1.87519778513897,14.7605728285059,0.376113081130847,1.18675269281856,0.989767346954655,32,0.026248927371831,106502.596598917,0.955782389651037,-132,0,True,True
20,460,326,2.5,2.5,105,1902,76.08,17.4606300000888,107.829036594905,460.255776217024,326.31809478214,2.39947662199693,2.31343481608438,0.013984792111364,17.4390837314525,0.408173692953934,0.959790648798773,0.925373926433751,32,0.181463885857721,106502.596598917,0.955782389651037,-132,0,True,True
21,459,327,2,2,109,1834,73.36,20.7863031826248,111.56160688963,458.588393412416,326.637582005231,2.30244611133756,2.02829330478911,-0.012450800446351,14.6713508909593,0.548422087333234,1.15122305566878,1.01414665239456,32,0.158708615837506,106502.596598917,0.955782389651037,-132,0,True,True
22,458,327,2,2,113,1874,74.96,20.9465605768584,113.883509645987,458.376978683193,327.238000452681,2.0325216780103,2.26313409085818,8.52734739686309,14.4509149717626,0.445821873688151,1.01626083900515,1.13156704542909,32,0.015024923119559,106502.596598917,0.955782389651037,-132,0,True,True
23,458,328,2,2,98,1657,66.28,17.8785234289636,99.3992447204196,458.201404705434,327.593935515311,2.12947550156856,2.22868589372034,5.66938784014873,14.9097851413532,0.453268376457471,1.06473775078428,1.11434294686017,32,0.031753710438909,106502.596598917,0.955782389651037,-132,0,True,True
24,458,327,2,2,100,1746,69.84,16.0291734035165,100.743143858756,457.909771632817,326.912621759098,2.30023036842232,2.22154128393736,0.04844112799343,16.053716669881,0.125603006443306,1.15011518421116,1.11077064196868,32,0.076723542135764,106502.596598917,0.955782389651037,-132,0,True,True
25,457,326,2,2,102,1799,71.96,18.6922015824782,105.915184103296,457.285533817655,326.48197803995,2.1644088480719,2.35274507027711,-27.5515221786452,15.9979393301817,0.56020745444801,1.08220442403595,1.17637253513855,32,0.003474419092245,106502.596598917,0.955782389651037,-135,0,True,True
26,458,327,2.5,2.5,104,1867,74.68,16.096508938276,105.341243394059,457.878219102234,326.974342519808,2.48533464522092,2.21091815508911,-0.032316099220447,17.2626479009772,0.124454382608974,0.994133858088369,0.884367262035644,32,0.079054467246884,106502.596598917,0.955782389651037,-132,0,True,True
27,457,327,2.5,2.5,106,1899,75.96,18.0232738424516,108.061602687209,457.435652874625,326.678066128186,2.45264283783882,2.29397931273118,-3.5516070244555,17.6755802308695,0.541696266361439,0.981057135135527,0.91759172509247,32,0.023920567242119,106502.596598917,0.955782389651037,-135,0,True,True
28,458,327,2,2,99,1728,69.12,19.0920297506577,102.879866745598,457.420030903332,326.707116287107,2.1740383203093,2.31713960148022,35.3717856515775,15.8259309741186,0.64972688290396,1.08701916015465,1.15856980074011,32,0.104644330346822,106502.596598917,0.955782389651037,-135,0,True,True
29,455,326,2,2,106,1785,71.4,20.2484567313166,107.993043858187,455.534897207853,325.733974913646,2.10338755075293,2.27262983761705,-5.2664426125366,15.017508143474,0.597397999275895,1.05169377537647,1.13631491880853,32,0.051082165843305,106502.596598917,0.955782389651037,-135,0,True,True
30,456,325,2,2,106,1836,73.44,19.1980832376568,109.044168330297,455.889715202364,325.34061068379,2.10329170754556,2.2928850053253,-46.1781583579394,15.1506636374834,0.358020075556591,1.05164585377278,1.14644250266265,32,0.008866683655989,106502.596598917,0.955782389651037,-135,0,True,True
31,455,325,2,2,105,1782,71.28,17.7865567212994,105.547660125105,454.766548545423,324.900816130452,2.11294883668622,2.26442338502263,-27.4865423343883,15.0312980049449,0.253647435671198,1.05647441834311,1.13221169251132,32,0.007878574522851,106502.596598917,0.955782389651037,-135,0,True,True
32,455,325,2.5,2.5,108,1928,77.12,18.7431480813656,110.968924828453,454.738217224814,324.534284721704,2.18392534460963,2.48279336057094,3.69934948706624,17.0344547277072,0.534248015271943,0.873570137843852,0.993117344228378,32,0.133265718110525,106502.596598917,0.955782389651037,-135,0,True,True
33,456,325,2.5,2.5,116,2072,82.88,20.0745012391342,119.50217624345,455.785021849067,325.360347586356,2.15365149913142,2.46797721910295,-46.6466206544331,16.6980765236877,0.419602178701344,0.861460599652567,0.987190887641179,32,0.019746931110883,106502.596598917,0.955782389651037,-135,0,True,True
34,456,324,2.5,2.5,108,1955,78.2,17.7358394219163,109.995235202387,455.830159112822,324.482186152612,2.43346394232466,2.37489028162667,0.455502219914914,18.1559232627128,0.511223446966523,0.973385576929864,0.949956112650668,32,0.087306267698383,106502.596598917,0.955782389651037,-135,0,True,True
35,456,326,2.5,2.5,99,1792,71.68,15.4394818565909,100.332589475845,455.653688761175,325.973207955626,2.58081974797034,2.22903133771878,-0.066719192742958,18.0727283220722,0.347346063426827,1.03232789918813,0.891612535087511,32,0.004582247866817,106502.596598917,0.955782389651037,-135,0,True,True
36,456,326,2,2,96,1694,67.76,17.2447789200094,99.2190364973046,456.287347149144,326.431550094653,2.1354597740127,2.40404452245391,50.9698605055605,16.1281210401103,0.518462986447832,1.06772988700635,1.20202226122695,32,0.107598988227303,106502.596598917,0.955782389651037,-135,0,True,True
37,456,325,2,2,101,1771,70.84,16.4260281261174,101.739057735842,456.242897273697,325.168266479596,2.45133082745168,2.15200374442111,-3.33523777097681,16.5727592778724,0.295487214147878,1.22566541372584,1.07600187221056,32,0.027569128273301,106502.596598917,0.955782389651037,-135,0,True,True
38,456,325,2,2,117,1959,78.36,20.6375967593128,117.600856843422,456.248859458455,325.183945097121,2.31720278373923,2.01475407290965,1.85833837696419,14.6668198159593,0.309462160558265,1.15860139186962,1.00737703645482,32,0.115004353225466,106502.596598917,0.955782389651037,-135,0,True,True
39,457,325,2,2,104,1850,74,18.3193886360872,106.489931408314,456.66351292944,325.294945775192,2.7092747334588,2.03432980736621,-0.029630637481835,17.315071211571,0.447455650268587,1.3546373667294,1.01716490368311,32,0.180560709740909,106502.596598917,0.955782389651037,-135,0,True,True
40,455,323,2,2,114,1899,75.96,21.5266904098145,115.970076924872,454.889061621204,323.507297320722,1.95668328807468,2.3538923976348,-3.52335322940178,14.4696162962362,0.5192859477223,0.978341644037341,1.1769461988174,32,0.164334000164741,106502.596598917,0.955782389651037,-135,0,True,True
41,455,324,2.5,2.5,94,1678,67.12,17.1004561342673,96.7884920538892,454.53307986622,323.524763034916,2.20572751377774,2.51710936783924,-2.804177796117,17.4423027019179,0.666231629623798,0.882291005511096,1.0068437471357,32,0.205443347274867,106502.596598917,0.955782389651037,-135,0,True,True
42,455,323,2,2,106,1733,69.32,21.8755022799478,110.026698324366,454.810484758767,323.526911694725,1.94812956881672,2.15067645234661,-26.1183127631448,13.1626335581519,0.559957106123198,0.974064784408361,1.07533822617331,32,0.245361476457771,106502.596598917,0.955782389651037,-135,0,True,True
43,455,323,2,2,102,1795,71.8,18.2318402801253,105.238498020755,454.748979892591,323.365389909005,2.10269302938422,2.41152340688474,17.7821737554296,15.9300533157982,0.443306756012817,1.05134651469211,1.20576170344237,32,0.210248180610655,106502.596598917,0.955782389651037,-135,0,True,True
